Division_code,Division,Subdivision_Code,Subdivision_name,Group_Code,Group_Name,Family_Code,Family_Name,title_Code,title_x,2004_code,title_y,Description
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.05,"General Manager, Dairy Farm",1301.5,"General Manager, Dairy Farm","General Manager, Dairy Farm manages dairy farm on behalf of employer for production of milk, butter, ghee, etc. Supervises selection and purchase of animals, in consultation with employer. Makes proper arrangements for housing, feeding and treatment of milking animals. Pairs animals for breeding on basis of pedigree. Arranges artificial insemination for developing good breed. Takes proper care of animals during birth of young and takes necessary precautions during upbringing of young animals. Ensures that hygienic methods are used in cleaning udder of animals, washing of hands of Milkman, milk containers, etc. before milking. Supervises milking, preparation of butter, ghee, etc. and arranges their transportation and marketing. Selects and sells unprofitable animals. Controls office and field staff and co-ordinates their work. ISCO 08 Unit Group Details: Code  6121 Title  Livestock and Dairy Producers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.06,"General Manager, Poultry",1301.6,"General Manager, Poultry","General Manager, Poultry manages poultry farm on behalf of employer to raise poultry for eggs and table use and arranges sale of produce. Determines varieties of poultry to be raised in consultation with employer. Purchases feed, eggs, chicken, incubators and other equipment required for poultry farm. Supervises arrangements for feeding, breeding, hatching and construction of foster-mother pan, and brooder houses for housing newly born chicks and adult birds. Makes provision for proper sanitation and medical facilities and gets them vaccinated at proper age. Adopts labour saving devices, co-ordinates work of various sections and controls office staff. Implements plan carefully to achieve fixed target of production and yields profit. Takes preventive measures against diseases of birds. Isolates and treats or disposes off ailing birds and takes measures against spread of epidemics. Determines selling price for eggs of different grades and stock of different ages and pedigree. Keeps breeding record. Studies improved methods in poultry VOLUME II A National Classification of Occupations – 2015 Division 1 34 development. Arranges preservation of eggs during summer and disposal of poultry by-products. Undertakes measures to publicise products. Pays taxes and prepares profit and loss statements. Maintains all accounts and correspondence relating to the farm. May raise selected poultry and sell quality eggs for hatching. May arrange demonstration of various kinds of hatchery plants to develop hatching of eggs. May raise and exhibit show of stock. ISCO 08 Unit Group Details: Code  6122 Title  Poultry Producers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.07,"Manager, Agricultural Farm",1221.1,"Manager, Agricultural Farm","Manager, Agriculture Farm; Superintendent, Agricultural Farm organizes and controls operations and staff employed in growing agricultural produce on large scale farm on behalf of Government or other employers. Determines crops to be grown after examining soil, irrigational facilities, climatic conditions and scope for marketing. Selects, purchases and stores seeds, fertilisers and agricultural implements. Organizes ,ploughing, manuring, sowing and watering. Devises ways and means to irrigate cultivation from well, tank, reservoir or other sources of water supply. Supervises operations of manure preparation, weeding, spraying insecticides and other measures to protect crops from wild animals, harvesting, threshing winnowing, bagging, storing etc. identifies markets for cultivated products and arranges transport. Recruits staff and allocates work to them. Supervises and co- ordinates work of field and office staff. Keeps equipment, building, etc., in order. Maintains muster roll of labour and looks after office correspondence and maintains production and cost accounts. Pays various taxes and dues and fulfils other obligations. May specialize in growing certain types of crops. May conduct research and organize field demonstrations. May arrange preservation of crop. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.08,"Manager, Plantation",1221.2,"Manager, Plantation","Manager, Plantation manages plantation on behalf of employer. Examines soil, climatic conditions, scope for marketing, etc. to determine type of crop such as tea, coffee, rubber etc. to be grown. Selects, purchases and stores seeds, fertilisers, agricultural implements, etc., as required. Organizes operation of ploughing, manuring, planting etc. Supervises operations of manure preparation, weeding, spraying insecticides and other measures to protect crops from wild animals and plant diseases. Organizes and supervises processes like tapping, threshing, plucking, withering, rolling, shifting, drying, cutting, sorting and storing of harvested produce. Undertakes publicity measures to publicise and to find out market for products and arranges for their transportation. Organizes and supervises construction of buildings, quarters, roads, tanks, installation of electric and telephone lines, etc. Supervises and co-ordinates work of field and office staff. Recruits staff and teaches them modern methods of plantation and allocates work. Keeps equipment, fences, building, etc. in order. Maintains muster VOLUME II A National Classification of Occupations – 2015 Division 1 35 roll of labour and looks after office correspondence. Looks after welfare of labour and ensures that provision of Plantation Act, Labour Act, etc. are maintained. Ensures proper payment to labour. Pays various taxes to Government and fulfils other obligations, if any. Maintains production and cost statements and submits periodical reports to proprietor. May specialize in growing particular types of plantation such as rubber, tea, coffee, etc. May conduct research and organize demonstration. May arrange preservation of produce. May partially process produce prior to marketing. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.09,"Manager, Nursery",1221.22,"Manager, Nursery","Manager, Nursery manages nursery to grow horticultural plants, such as trees, shrubs, flowers, ornamental plants, or vegetables for sale to trade or retail customers: Determines type and quantity of horticultural plants to be grown, considering such factors as whether plants will be grown under controlled conditions in hothouse or greenhouse or under natural weather conditions in field, and market demand or conditions, utilizing knowledge of plant germination, growing habits of plants, soil conditions, plant nutrients, and disease control requirements. Selects and purchases seed, plant nutrients, and disease control chemicals according to type of horticultural plants and conditions under which plants will be grown. Tours work areas to observe quality and quantity of work being done, to inspect crops and to evaluate horticultural conditions, such as plant disease and soil conditions. Directs and co-ordinates, through subordinate supervisory personnel, activities of workers engaged in planting of seed, raising, feeding, and controlling growth and disease of plants, and transplanting, potting, or cutting plants for marketing. Co-ordinates clerical, record keeping, accounting and marketing activities. May purchase nursery stock for resale and sell gardening accessories, such as sprays, garden implements and plant nutrients. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.0901,Rubber Nursery Manager,,Rubber Nursery Manager,"Rubber Nursery Manager controls and co- ordinates all the nursery activities, labour management and office work. He is responsible for the quality assurance of the planting materials produced from the nursery. Qualification Pack Details: QP NOS Reference RSC/Q0932 QP NOS Name Rubber Nursery Manager NSQF Level 6 ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.1,"Manager, Aerial Planting and Cultivation",1221.24,"Manager,","Aerial Planting and Cultivation VOLUME II A National Classification of Occupations – 2015 Division 1 36 Manager, Aerial Planting and Cultivation manages operations of aerial seed sowing and crop dusting establishment. Negotiates contracts with farm personnel to sow seeds of specified varieties or to spray or dust fields or crops with specified agricultural chemicals. Confers with the required authority to determine materials and conditions required to meet terms of contract and schedules flights according to factors, such as client requests, weather conditions, aircraft availability, and legal and safety considerations. Monitors mixing of chemicals, loading chemicals and seeds into hopper of aircraft, and indicates flight passes to pilots from ground to ensure efficient and safe operations. Purchases seeds and chemicals from suppliers. Oversees repair and maintenance of aircraft and contracts for repair and maintenance of hangars, runway, and related company facilities. Maintains records for billing and payroll purposes. Initiates personnel actions, such as hiring, firing, and disciplining workers. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.11,"Manager, Orchard",1221.26,"Manager, Orchard","Manager, Orchard manages orchards: Directs and co-ordinates, through subordinate supervisory personnel, orchard activities, such as orchard development, irrigation, chemical application and harvesting to ensure that company production goals are met. Evaluates oral and written reports and observes operations to monitor progress of work and to detect and resolve problems. Determines and authorizes alternative procedures to accommodate variables, such as weather conditions, water supply, stage of crops or tree development, and new legislation. Co- ordinates activities of the orchard department with those of engineering, equipment maintenance, packing house, and other related departments. Analyses financial statements and makes budget proposals. May initiate personnel actions, interpret company policies, and enforce safety regulations ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.12,"Manager, Horticulture Farm",1221.3,"Manager, Horticulture Farm","Manager, Horticulture Farm organizes and supervises planting, maintenance and growth of fruit plants and arranges for marketing of produce. Determines types of fruits or nuts to be grown depending on the nature of soil and climate, irrigation and market facilities. Selects and purchases plants, fertilisers and agricultural implements. Organizes operations of ploughing, manuring, sowing or planting and watering. Devises ways and means to supply regular flow of water for irrigation. Supervises agricultural operations, such as weeding, spraying insecticides, manuring and harvesting. Selects the best market for produce and arranges its transportation. Supervises and controls field and office staff. Trains field workers in latest methods of grafting and planting of trees. Attends to office correspondence and maintains cost and production accounts. Keeps equipment and building, etc. in good order. Pays various taxes and dues and fulfils other obligations. May specialize in growing particular types of VOLUME II A National Classification of Occupations – 2015 Division 1 37 fruits. May conduct research and organize field demonstration. May arrange preservation of fruits by canning or in cold storage. May develop variety of fruit trees by grafting and budding. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.13,"Manager, Livestock Farm",1221.4,"Manager, Livestock Farm","Manager, Livestock Farm manages a live- stock farm on behalf of the employer for breeding and raising different kinds of live-stock. Arranges equipment and supplies for housing and feeding animals in consultation with the employer. Selects and buys animals. Supervises preparation of feed, grazing arrangements and proper medical aid to keep animals in good health. Looks after pairing of animals on the basis of pedigree for breeding. Supervises artificial insemination for developing good breed. Takes care of animals during birth of young and upbringing of young stock. Selects and sells animals for breeding and field work. Disposes off unproductive and unprofitable animals to avoid wastage. Watches expenditure and receipts to ensure economic running of the farm. Controls office and field staff and co- ordinates work. Maintains accounts and records details of feed consumed, milk and other items produced, purchase and sale of animals and other accounts relating to the live-stock farm. May raise and exhibit show animals. May supervise cultivation and raising of feed for animals. May specialise in any particular branch of live-stock farming. May supervise work of Stockman. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.14,"Manager, Dairy Farm",1221.5,"Manager, Dairy Farm","Manager, Dairy Farm manages a dairy farm on behalf of the employer for production of milk, butter, ghee, etc. Supervises selection and purchase of animals, in consultation with the employer. Makes proper arrangements for housing, feeding and treatment of milking animals. Pairs animals for breeding on basis of pedigree. Arranges artificial insemination for developing good breed. Takes proper care of animals during birth of young and takes necessary precautions during upbringing of young animals. Ensures that hygienic methods are maintained while cleaning udder of animals, washing hands of Milkman, milk containers, etc. before milking. Supervises milking, preparation of butter, ghee, etc. and arranges their transportation and marketing. Selects and sells unprofitable animals. Controls office and field staff and co-ordinates their work. Records details of feed consumed, milk and other produce, purchase and sale of animals and other items relating to the income and expenditure of the dairy. Avoids wastage, maintains proper accounts and watches expenditure and receipts of farm for economic consideration. May raise and exhibit show animals. May arrange and supervise production of feed for animals. May conduct research and demonstrate process of working. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers VOLUME II A National Classification of Occupations – 2015 Division 1 38"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.15,"Manager, Poultry Farm",1221.6,"Manager, Poultry Farm","Manager, Poultry Farm manages a poultry farm on behalf of the employer to raise poultry for eggs and table use and arranges sale of produce. Determines varieties of poultry to be raised in consultation with the employer. Purchases feed, eggs, chicken, incubators and other equipment required for the poultry farm. Supervises arrangements for feeding, breeding, hatching and construction of foster-mother, pan, and brooder houses for housing newly born chicks and adult birds. Makes provision for proper sanitation and medical facilities and gets them vaccinated at a proper age. Adopts labour saving devices, co- ordinates work of various sections and controls office staff. Implements plans carefully to achieve fixed target of production and yield profit. Takes preventive measures against diseases of birds. Isolates and treats or disposes off ailing birds and takes measures against the spread of epidemics. Determines selling price for eggs of different grades and stock of different ages and pedigree. Maintains breeding record. Studies improved methods in poultry development. Arranges preservation of eggs during summer and disposal of poultry by-products. Undertakes measures to publicise products. Maintains all accounts and correspondence relating to the farm. May raise selected poultry and sell quality eggs for hatching. May arrange demonstration of various kinds of hatchery plants to develop hatching of eggs. May raise and exhibit show stock. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers"
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1311,Agricultural and Forestry Production Managers,1311.99,"Agricultural and Forestry Production Managers, 
Others",1221.9,Agricultural,"and Forestry Production Managers, Others Agricultural and Forestry Production Managers, Others include all other Farm Managers and supervisors engaged in agriculture, horticulture, poultry, dairy, livestock and farming, not elsewhere classified. ISCO 08 Unit Group Details: Code  1311 Title  Agricultural and Forestry Production Managers Family 1312 Aquaculture and Fisheries Production Managers Aquaculture and Fisheries Production Managers plan, direct, and co-ordinate production in large scale aquaculture and fishery operations to catch and harvest fish and shellfish, and to grow fish, shellfish or other forms of aquatic life, as cash crops or for release into freshwater or saltwater. Group 132 Manufacturing, Mining, Construction and Distribution Managers Manufacturing, Mining, Construction, and Distribution Managers plan, organize, and co-ordinate the manufacturing, mineral extraction, construction, supply, storage and transportation operations. VOLUME II A National Classification of Occupations – 2015 Division 1 39 Occupations in this Group are classified into the following Families: 1321 Manufacturing Managers 1322 Mining Managers 1323 Construction Managers 1324 Supply, Distribution and Related Managers Family 1321 Manufacturing Managers Manufacturing Managers plan, direct, and co-ordinate manufacturing production activities of large enterprises or as the manager of a small manufacturing company."
1,Manangers,13,Production and Specialized Services Managers,131,"Production Managers in Agriculture, Forestry 
and Fisheries",1312,Aquaculture and Fisheries Production Managers,,,,,
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.01,"Manager, Electricity",1222.4,"Manager, Electricity","Manager, Electricity co-ordinates and supervises, within authority delegated efficient utilisation of men, money and material in public or private organizations or establishments, or one or more of its departments, branches, etc., engaged in generation, transmission and distribution of electricity to domestic and industrial consumers. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.02,Terminal Manager,1222.45,Terminal Manager,"Terminal Manager/Terminal Superintendent manages plants in which Liquefied Petroleum Gas, lubricants, and petroleum fuels are stored and distributed in bulk. Formulates policies with regard to storage, distribution and other operating problems. Determines type and quantities of products according to consumer demand. Contacts refineries and petroleum canning plants to schedule shipment of products. Establishes operating procedures for incoming shipments, indicating storage tanks and warehouse facilities to be used. Formulates policies for distribution and sale of products to wholesale and retail outlets and consumers. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.03,"Manager, Gas",1222.5,"Manager, Gas","Manager, Gas co-ordinates and controls, within authority delegated, efficient utilization of men, money and material in public or private organizations or establishments, or one or more of its departments, sections or branches, engaged in manufacture of gas and distribution of manufactured or natural gas to consumers, and production and supply of steam for heat, power, etc. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.04,"Manager, Water Supply",1222.6,"Manager, Water Supply","Manager, Water Supply co-ordinates and supervises within powers delegated, efficient utilisation of men, money and material in public or private organizations, or one or more of its departments or branches, engaged in storing, filtering and purifying water and supplying water to consumers. VOLUME II A National Classification of Occupations – 2015 Division 1 40 ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.05,"Manager, Food Processing Plant",1222.65,"Manager, Food Processing Plant","Manager food processing plant directs and co-ordinates activities of food processing plants. Contacts buyers or growers to arrange for purchasing or harvesting and delivery of agricultural products, seafood, meat, or other raw materials to plant for processing. Directs, through subordinate supervisory personnel, workers engaged in processing, canning, freezing, storing, and shipping food products. Directs and co-ordinates activities concerned with dismantling, moving, installing, or repair of machines and equipment. Approves plant payroll and payments for purchased materials or products. Estimates quantities of foods for processing required and orders foods, materials, supplies, and equipment needed. Hires, transfers, and discharges employees. May provide suppliers with transportation to expedite delivery of purchased products or supplies to the plant. May arrange for freezing of packaged products by other food processing plants. May negotiate with suppliers or growers regarding prices to be paid for purchases. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.06,"Manager, Manufacturing",1222.7,"Manager, Manufacturing","Manager, Manufacturing organizes, co- ordinates and supervises, within powers delegated, efficient utilisation of men, money and material in public or private organizations or establishment, or one or more of its departments or branches, engaged in producing, maintaining or repairing capital or consumer goods, excluding crops, minerals electricity and natural gas. Is designated according to work performed or powers exercised such as: MANAGER(MANUFACTURING). FACTORY MANAGER. PLANT MANAGER. FACTORY SUPERINTENDENT, WORKS SUPERINTENDENT. MANAGER, TEXTILE MILLS, MANAGER, TANNERY, MANAGER, SHOE FACTORY, MANAGER, BAKERY, MANAGER, PRESS, MANAGER, STEEL PLANT, MANAGER, GLASS FACTORY. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.07,"General Manager, Electricity",1302.4,"General Manager, Electricity","General Manager, Electricity co-ordinates and supervises, within authority delegated efficient utilization of men, money and material in public or private organizations or establishments, or one or more of its departments, branches, etc., engaged in generation, transmission and distribution of electricity to domestic and industrial consumers. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.08,"General Manager, Gas",1302.5,"General Manager, Gas","General Manager, Gas co-ordinates and controls, within authority delegated, efficient utilization of men, money and material in public or private organizations or establishments, or one or more of its departments, sections or branches, VOLUME II A National Classification of Occupations – 2015 Division 1 41 engaged in manufacture of gas and distribution of manufactured or natural gas to consumers, and production and supply of steam for heat, power, etc. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.09,"General Manager, Water Supply",1302.6,"General Manager, Water Supply","General Manager, Water Supply co- ordinates and supervises within powers delegated, efficient utilization of men, money and material in public or private organizations, or one or more of its departments or branches, engaged in storing, filtering and purifying water and supplying water to consumers. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.1,"General Manager, Manufacturing",1302.7,"General Manager, Manufacturing","General Manager, Manufacturing organizes, co-ordinates and supervises, within powers delegated, efficient utilisation of men, money and material in public or private organizations or establishments, or one or more of its departments or branches, engaged in producing, maintaining or repairing capital or consumer goods, excluding crops, minerals electricity and natural gas. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1321,Manufacturing Managers,1321.99,"Manufacturing Managers, Other",1302.9,"Manufacturing Managers, Other","Manufacturing Managers, Other includes all other General Managers engaged in manufacturing and other related activities, not elsewhere classified. ISCO 08 Unit Group Details: Code 1321 Title Manufacturing Managers Family 1322 Mining Managers Mining Managers plan, direct, and co- ordinate the production activities of mining, quarrying and oil and gas extraction operations."
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1322,Mining Managers,1322.01,"Manager, Mine",1222.1,"Manager, Mine","Manager, Mine controls and supervises operations in mines or one or more sections of mines for extraction of minerals such as coal, ore, mica, etc., observing statutory regulations and in accordance to policy and direction of management. Ensures satisfactory production and safety of men and material. Is designated according to powers exercised, work performed or material extracted such as: MINE SUPERINTENDENT. MANAGER, COLLIERY. MANAGER, IRON MINE, MANAGER, COPPER MINE. ISCO 08 Unit Group Details: Code 1322 Title Mining Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1322,Mining Managers,1322.02,"Manager, Quarry",1222.2,"Manager, Quarry","Manager, Quarry controls and supervises, within authority delegated, operations in public or private quarry for extraction of stone, slate, clay, sand, etc. observing VOLUME II A National Classification of Occupations – 2015 Division 1 42 statutory regulations and following policies and direction of higher authorities. Ensures satisfactory production and safety of men and material. Is designated according to powers exercised or minerals extracted such as: MANAGER, STONE QUARRY, MANAGER, LIME QUARRY, MANAGER, SLATE QUARRY. ISCO 08 Unit Group Details: Code 1322 Title Mining Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1322,Mining Managers,1322.03,"Manager, Well Drilling",1222.3,"Manager, Well Drilling","Manager, Well Drilling controls and supervises within authority delegated, activities of public or private organizations engaged in drilling and sinking of wells and operating wells for extraction of mineral oil, natural gas, etc. Is designated according to work performed or authority delegated such as: MANAGER, OIL WELL, MANAGER, GAS WELL ISCO 08 Unit Group Details: Code 1322 Title Mining Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1322,Mining Managers,1322.04,"General Manager, Mine",1302.1,"General Manager, Mine","General Manager, Mine controls and supervises operations in mines or one or more sections of mines for extraction of minerals such as coal, ore, mica, etc., observing statutory regulations and in accordance with policies and direction of management. Ensures satisfactory production and safety of men and material. Is designated according to powers exercised, work performed or material extracted. ISCO 08 Unit Group Details: Code 1322 Title Mining Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1322,Mining Managers,1322.05,"General Manager, Quarry",1302.2,"General Manager, Quarry","General Manager, Quarry controls and supervises, within authority delegated, operations in public or private quarry for extraction of stone, slate, clay, sand, etc. observing statutory regulations and following policies and direction of higher authorities. Ensures satisfactory production and safety of men and material. Is designated according to powers exercised or minerals extracted. ISCO 08 Unit Group Details: Code 1322 Title Mining Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1322,Mining Managers,1322.06,"General Manager, Well Drilling",1302.3,"General Manager, Well Drilling","General Manager, Well Drilling controls and supervises within authority delegated, activities of public or private organizations engaged in drilling and sinking of wells and operating wells for extraction of mineral oil, natural gas, etc. Is designated according to work performed or authority delegated such as: GENERAL MANAGER, OIL WELL. GENERAL MANAGER, GAS WELL. ISCO 08 Unit Group Details: Code 1322 Title Mining Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1322,Mining Managers,1322.99,"Mining Managers, Other",1222.9,"Mining Managers, Other","Manager, Mining and Quarrying, Electricity, Gas, Water Supply and VOLUME II A National Classification of Occupations – 2015 Division 1 43 Manufacturing, Other include all other Working Proprietors, Directors and Managers engaged in manufacturing, construction, mining, quarrying, well drilling and other related activities, like forestry, logging, etc. not elsewhere classified. ISCO 08 Unit Group Details: Code 1322 Title Mining Managers Family 1323 Construction Managers Construction Managers plan, direct and co-ordinate the construction of civil engineering projects, buildings and dwellings."
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1323,Construction Managers,1323.01,"Manager, Construction/Manager Construction 
Projects",1223.1,"Manager, Construction/Manager","Construction Projects Manager, Construction co-ordinates and supervises, within powers delegated, activities of public or private organizations or one or more of its departments or branches engaged in construction, maintenance and repairs of buildings, roads, railway tracks, aerodromes, bridges, canals, dams, etc. Is designated according to work performed or powers delegated such as: MANAGER, CONSTRUCTION. PROJECT MANAGER, CONSTRUCTION MANAGER EXCAVATIONS, CONSTRUCTION. ISCO 08 Unit Group Details: Code 1323 Title Construction Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1323,Construction Managers,1323.02,"Manager, Land Survey",1223.2,"Manager, Land Survey","Manager, Land Survey plans, directs, and co-ordinates work of survey parties, and related staff, engaged in surveying earth's surface and preparing reports and legal descriptions of land. Develops organization policies or interprets it to staff. Prepares or approves budget for unit or organization within the assigned area of responsibility. Co-ordinates work of Land Surveyor with that of legal, engineering, architectural, and other staff on project. Directs survey parties and projects, and reviews and certifies completed work to satisfy legal requirements. Writes or directs the writing of descriptions of land to satisfy legal requirements according to standard surveying practices. Appears as expert witness in court in cases involving land or boundary disputes. Monitors new technology and evaluates and purchases or authorises purchase of new equipment and supplies. Selects new staff for employment and takes disciplinary action when necessary. Assumes legal responsibility for work performed and is licensed by state. ISCO 08 Unit Group Details: Code 1323 Title Construction Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1323,Construction Managers,1323.03,"General Manager, Construction/General 
Manager Construction Projects",1303.1,"General Manager,","Construction/General Manager Construction Projects General Manager, Construction co- ordinates and supervises, within powers delegated, activities of public or private organizations or one or more of its departments or branches engaged in construction, maintenance and repairs of buildings, roads, railway tracks, aerodromes, bridges, canals, dams, etc. VOLUME II A National Classification of Occupations – 2015 Division 1 44 ISCO 08 Unit Group Details: Code 1323 Title Construction Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1323,Construction Managers,1323.99,"Construction Managers, Other",1303.9,"Construction Managers, Other","Construction Managers, Other includes all other General Managers engaged in construction, and other related activities, not elsewhere classified. ISCO 08 Unit Group Details: Code 1323 Title Construction Managers Family 1324 Supply, Distribution and Related Managers Supply, Distribution and Related Managers plan, direct and co-ordinate the supply, transportation, storage and distribution of goods."
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.01,"Manager, Material Control/Manager Materials",1235.1,"Manager, Material","Control/Manager Materials Manager, Material Control directs and co- ordinates activities of personnel engaged in purchasing and distributing raw materials, equipment, machinery, and supplies in industrial plants, public utilities, or other organizations: Prepares instructions regarding purchasing systems and procedures. Prepares and issues purchase orders and submits notices to Purchasing Agents. Analyses market and delivery conditions to determine present and future material availability and prepares market analysis reports. Reviews purchase order claims and contracts for conformance to company policy. Develops and installs clerical and office procedures and practices, and studies work flow, sequence of operations, and office arrangement to determine expediency of installing new or improved office machines. Arranges for disposal of surplus materials. ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
1,Manangers,13,Production and Specialized Services Managers,132,"Manufacturing, Mining, Construction and 
Distribution Managers",1324,"Supply, Distribution and Related Managers",1324.0101,Manager Supplier Quality,,Manager Supplier Quality,"Manager Supplier Quality needs to be responsible for overall supplier quality assurance functions for all facilities including incoming inspection, issue containment and supplier corrective actions. Qualification Pack Details: QP NOS Reference ASC/Q6302 QP NOS Name Manager Supplier Quality Level 6 NSQF Level 6 ISCO 08 Unit Group Details: Code  1324 Title  Supply, Distribution and Related Managers"
